left_border_x,left_border_y,right_border_x,right_border_y,pos_x,pos_y
-524.5262212981592,-322.01665402428364,-518.6707522230465,-312.9278455744213,-523.0802612304688,-319.7722473144531
-525.8762061319205,-321.2273997850023,-520.0160842036657,-312.14834359746635,-524.3909301757812,-318.92626953125
-527.2218819300787,-320.4330454676285,-521.3600562933481,-311.36634944294184,-525.7003784179688,-318.0796813964844
-528.5721813925525,-319.6449405651683,-522.7031464807411,-310.5850048191624,-527.009033203125,-317.23193359375
-529.9227478572478,-318.8569522239045,-524.045182638974,-309.80605962397846,-528.3162231445312,-316.383056640625
-531.2734094639028,-318.0705775249039,-525.3864210998439,-309.0248926607097,-529.6220703125,-315.533203125
-532.621406590168,-317.2810284438751,-526.7290995928468,-308.2420156438814,-530.9273681640625,-314.68231201171875
-533.9707244285502,-316.49266142227515,-528.0715198812161,-307.45970915326365,-532.2319946289062,-313.8302917480469
-535.3203974582915,-315.7037520028506,-529.4118330678248,-306.67597445950366,-533.5357666015625,-312.97698974609375
-536.6674721282103,-314.9113226496724,-530.7521013546015,-305.89152844581616,-534.8385620117188,-312.1225891113281
-538.0149534527345,-314.1205436752918,-532.0927226348743,-305.1087105680685,-536.1399536132812,-311.2673645019531
-539.3618914897838,-313.32907159294433,-533.4310979752432,-304.3225508074275,-537.4403686523438,-310.4110412597656
-540.7059238925038,-312.53483175479636,-534.7668584521928,-303.5339148711826,-538.7391357421875,-309.5540771484375
-542.0513975410281,-311.74255035167477,-536.1040541658923,-302.74224019668367,-540.0380859375,-308.69573974609375
-543.396181486934,-310.9506125967873,-537.43671519422,-301.9504034075279,-541.3346557617188,-307.83721923828125
-544.7382166853686,-310.15438492008536,-538.7740290347572,-301.1630132202178,-542.630859375,-306.9774169921875
-546.0808649952927,-309.361046132692,-540.1129609487209,-300.38113445573225,-543.9251098632812,-306.1172790527344
-547.4230932789166,-308.567384929896,-541.4622340502135,-299.61204991063533,-545.218994140625,-305.25604248046875
-548.7633010069571,-307.7705631303952,-542.8165321315678,-298.8531467710526,-546.5115966796875,-304.39404296875
-550.1068950716227,-306.9782278353681,-544.1738934298269,-298.099282371716,-547.8033447265625,-303.5308837890625
-551.4496748195043,-306.1850397185501,-545.5303394109521,-297.3429292466913,-549.0942993164062,-302.6666564941406
-552.7906059237996,-305.3899597213092,-546.8818788219083,-296.5792961231953,-550.3841552734375,-301.8016357421875
-554.1323915061021,-304.5974454592441,-548.2278999239028,-295.8080482243848,-551.6727294921875,-300.9360046386719
-555.4745287717269,-303.80666063532493,-549.5660610082966,-295.02545150838927,-552.9601440429688,-300.06976318359375
-556.8141473632207,-303.01292183685297,-550.9005657019001,-294.2381042974364,-554.2464599609375,-299.202880859375
-558.1554394350619,-302.22505203736534,-552.2350106970939,-293.44796538437146,-555.531982421875,-298.33575439453125
-559.4973929071316,-301.43720543974877,-553.5698649093641,-292.6582609214997,-556.8173217773438,-297.4678955078125
-560.8360318452997,-300.64710283496726,-554.9066365678292,-291.87103065750995,-558.1017456054688,-296.60009765625
-562.1754935932099,-299.8618833417193,-556.2455694869573,-291.08676412241726,-559.3851928710938,-295.7327880859375
-563.5140221442784,-299.0778418762451,-557.5832234119611,-290.3036182269758,-560.667236328125,-294.8662109375
-564.8461644366388,-298.2931361832379,-558.9196406215489,-289.51965524816444,-561.9472045898438,-294.0015869140625
-566.1773083617145,-297.51429783829633,-560.2558855260196,-288.7384046979856,-563.2252807617188,-293.13922119140625
-567.5028564463762,-296.73918358745294,-561.5863758998235,-287.9598898732133,-564.49853515625,-292.2811584472656
-568.8233919692453,-295.96709527087006,-562.9125347273759,-287.18262021569615,-565.768310546875,-291.4267578125
-570.1364356570723,-295.19612661921497,-564.2356385300633,-286.4085796431802,-567.034423828125,-290.5765686035156
-571.4464654701778,-294.43042990650133,-565.5534949460684,-285.6384929323349,-568.29638671875,-289.730712890625
-572.750978712978,-293.66916170838147,-566.8671368948,-284.8710371803763,-569.554443359375,-288.8893737792969
-574.047528551158,-292.9072573245913,-568.1753605631271,-284.1054300339977,-570.8087158203125,-288.0525817871094
-575.340724863521,-292.15218673238314,-569.4800109835667,-283.3441351893343,-572.0592651367188,-287.2204895019531
-576.7150985042292,-291.3505593864536,-570.8654945268845,-282.5338763877487,-573.389404296875,-286.3379821777344
-578.0832367476788,-290.55287538058997,-572.2456165403825,-281.7260670242807,-574.7156372070312,-285.46087646484375
-579.4448031473185,-289.75450591836847,-573.6217174096922,-280.9241162798547,-576.0382690429688,-284.58868408203125
-580.8021162882811,-288.9641954047145,-574.9904674495838,-280.1231854598959,-577.3563232421875,-283.7222595214844
-582.1531988704893,-288.17688541486166,-576.3545967579514,-279.3261819387476,-578.6705932617188,-282.8612060546875
-583.4971985024654,-287.390125914753,-577.7146407197157,-278.5361193022218,-579.9805908203125,-282.0056457519531
-584.8391957637327,-286.60874635851087,-579.0682505957694,-277.74612734944384,-581.2876586914062,-281.154541015625
-586.1758825136582,-285.8310629672416,-580.4164026104493,-276.96035008990805,-582.5903930664062,-280.3087158203125
-587.5039875259125,-285.0549361735337,-581.7603665211255,-276.17947402739395,-583.8887939453125,-279.4684753417969
-588.8284994741581,-284.28539779319345,-583.09777074269,-275.400024179208,-585.1832885742188,-278.6335754394531
-590.1490335700729,-283.51860701133,-584.4284426247823,-274.62182619634166,-586.4742431640625,-277.8034973144531
-591.4625574896376,-282.7508353960327,-585.755035934575,-273.8498120987998,-587.7611083984375,-276.97833251953125
-592.7709633532269,-281.9892646685985,-587.0746843750741,-273.07764524892923,-589.0438842773438,-276.15838623046875
-594.0753791367423,-281.230013327281,-588.3877253285457,-272.31013293258167,-590.3218994140625,-275.3434753417969
-595.3736328828459,-280.4690413359739,-589.6967942827036,-271.54692161684784,-591.596435546875,-274.53253173828125
-596.6698200305971,-279.71456763104277,-590.9984571497575,-270.78449383985895,-592.8665161132812,-273.7259216308594
-598.0394090430254,-278.91451645558755,-592.3759075075372,-269.9774400486826,-594.2113037109375,-272.87371826171875
-599.4019870883475,-278.1137080091641,-593.7488170470372,-269.17593159219376,-595.551513671875,-272.0260314941406
-600.7616899685133,-277.3155478129149,-595.1128740567094,-268.3767846566571,-596.8860473632812,-271.18267822265625
-602.1134542852554,-276.5207119498738,-596.4709711958005,-267.5793569719606,-598.2154541015625,-270.34375
-603.4575411947997,-275.72496784521894,-597.8255131236195,-266.78950305309286,-599.5396728515625,-269.50909423828125
-604.7988983332997,-274.93433835505596,-599.1725945733418,-265.9996960773161,-600.8592529296875,-268.6781311035156
-606.1331464008009,-274.145587481198,-600.5135451111469,-265.2131389196439,-602.17333984375,-267.8514099121094
-607.4600208764634,-273.356348372369,-601.8511220721864,-264.4340364433665,-603.482177734375,-267.02862548828125
-608.7822216010758,-272.57091577815925,-603.1798143444222,-263.653914439124,-604.7855834960938,-266.209716796875
-610.0999621601601,-271.7877401931975,-604.5032552264657,-262.87808100004736,-606.0838012695312,-265.39422607421875
-611.4086764302201,-271.00510528254057,-605.8241195092426,-262.1075973416875,-607.3773803710938,-264.5823059082031
-612.7148944169626,-270.22799483612147,-607.1369203783343,-261.33794732555145,-608.6654663085938,-263.77410888671875
-614.015446333302,-269.4550710693026,-608.4441814070225,-260.5714820184157,-609.9481811523438,-262.96966552734375
-615.3094131577394,-268.6870887985782,-609.7480264935666,-259.81126327369384,-611.2255249023438,-262.1693115234375
-616.5934106523815,-267.9195950341089,-611.0451591294607,-259.0508151520742,-612.498046875,-261.37322998046875
-617.9515013500993,-267.11317580895906,-612.4127668545439,-258.24854134660757,-613.8408813476562,-260.5342102050781
-619.3057548077533,-266.31098965308206,-613.775773825964,-257.45396249418246,-615.1777954101562,-259.6994934082031
-620.6510511980458,-265.51182568628485,-615.1297678990054,-256.65925510421715,-616.5083618164062,-258.86962890625
-621.9934333610975,-264.7205592836944,-616.4783343889649,-255.86786752635703,-617.8339233398438,-258.0438232421875
-623.3318448780659,-263.9341369666944,-617.8231541761484,-255.0850351571206,-619.1536254882812,-257.2222900390625
-624.662614927915,-263.14856220879886,-619.1596087844931,-254.30037407538285,-620.4683227539062,-256.4046325683594
-625.9884125220383,-262.3729905608609,-620.4897809241565,-253.51992318590933,-621.7767333984375,-255.59197998046875
-627.3076624041724,-261.6009378069178,-621.8177057994283,-252.74761329243742,-623.0802612304688,-254.78366088867188
-628.6181145264615,-260.8312408416347,-623.1370019219768,-251.9728686259823,-624.3789672851562,-253.98008728027344
-629.9247956640862,-260.06965323139315,-624.4520932700402,-251.20154262984266,-625.6737060546875,-253.1810760498047
-631.2257080140851,-259.3128910499626,-625.7606226220339,-250.4344918064034,-626.9628295898438,-252.38755798339844
-632.5177066814147,-258.555659354787,-627.0665625706042,-249.67526691698157,-628.2474365234375,-251.59901428222656
-633.8060764918704,-257.808582821174,-628.3632799540054,-248.91453099724575,-629.5269165039062,-250.81602478027344
-635.1602821023953,-257.0218573329839,-629.7256493477672,-248.11563676535278,-630.8724365234375,-249.99497985839844
-636.5089701388915,-256.23869216229497,-631.0845472715152,-247.32526313515638,-632.2128295898438,-249.17926025390625
-637.8510292146159,-255.45609136573137,-632.4332740153112,-246.534362083695,-633.5473022460938,-248.368896484375
-639.1894107744013,-254.67920691544714,-633.7749473805386,-245.74683473685903,-634.8760986328125,-247.5634307861328
-640.5218465600332,-253.90722064109156,-635.1139043861036,-244.96864020136786,-636.1994018554688,-246.7628173828125
-641.8464549775659,-253.1349209119177,-636.443073079162,-244.18812041101785,-637.517333984375,-245.96685791015625
-643.1684588634149,-252.3681133729944,-637.7659925570018,-243.41208078916097,-638.82958984375,-245.17527770996094
-644.4842282340225,-251.60583069863358,-639.0865104282665,-242.64545382047203,-640.1362915039062,-244.38812255859375
-645.7919082895949,-250.84331710726826,-640.396152882518,-241.87652091002002,-641.4366455078125,-243.6056365966797
-647.0956380900487,-250.08788199353992,-641.6999061995739,-241.11199449480796,-642.7311401367188,-242.8274688720703
-648.3928033572261,-249.33681004398483,-642.9998249001216,-240.35766371739334,-644.0187377929688,-242.0541229248047
-649.7495433977748,-248.54678638199272,-644.3574731483076,-239.56105290637691,-645.3677368164062,-241.24462890625
-651.0998400073364,-247.76699222449426,-645.7071834897909,-238.76879118872637,-646.7091674804688,-240.44070434570312
-652.4444206246947,-246.9912104729076,-647.0525876133197,-237.9868369877133,-648.0435180664062,-239.64169311523438
-653.7770461125878,-246.216208295135,-648.387014216312,-237.2041122765795,-649.3703002929688,-238.84815979003906
-655.1050803220123,-245.44946475630206,-649.7142674671942,-236.42593730427723,-650.6902465820312,-238.05960083007812
-656.4280818406052,-244.6848604641217,-651.0392077429856,-235.65726248527554,-652.0048217773438,-237.27488708496094
-657.7450359274138,-243.92460343681472,-652.3549241829887,-234.8844574454027,-653.3145751953125,-236.49395751953125
-659.0548329597664,-243.16354983204587,-653.666641083134,-234.11537223072955,-654.6201171875,-235.7165069580078
-660.3691856574297,-242.40245110475368,-654.9786034359681,-233.34427677404105,-655.9273681640625,-234.9385528564453
-661.6795720263741,-241.64584761562045,-656.2891158555041,-232.58532527503797,-657.2285766601562,-234.16441345214844
-662.9761527634967,-240.889059115486,-657.5850868506777,-231.82447671921915,-658.5199584960938,-233.39637756347656
-664.3303660301927,-240.10489298181525,-658.9364221526465,-231.0302462296231,-659.866943359375,-232.59573364257812
-665.6716802200174,-239.32635971946192,-660.2809565136487,-230.2500396821545,-661.202880859375,-231.80227661132812
-667.0004580770814,-238.54824029314193,-661.6090394106853,-229.4701365275738,-662.5270385742188,-231.015869140625
-668.3201537904087,-237.78125617802618,-662.9254096726414,-228.6965273583474,-663.8397827148438,-230.236328125
-669.6284162054437,-237.01991325156922,-664.236155889303,-227.93630766129374,-665.1424560546875,-229.46302795410156
-670.9231936474237,-236.26005662268304,-665.5332415607846,-227.1751329066851,-666.4354858398438,-228.69589233398438
-672.2672356588315,-235.4750292207093,-666.8802275182691,-226.3835622403405,-667.7787475585938,-227.89996337890625
-673.6011159574888,-234.6978759264385,-668.2217935099682,-225.60583476020676,-669.1123046875,-227.1109619140625
-674.9208947658075,-233.92150013361,-669.5471130902646,-224.82840915339375,-670.434326171875,-226.32968139648438
-676.2301457589303,-233.15651688396238,-670.8614910748619,-224.05574594464613,-671.746337890625,-225.5557098388672
-677.530617459483,-232.3959887536994,-672.1679193745284,-223.2990044495171,-673.0464477539062,-224.78929138183594
-678.8742488548319,-231.6041601547724,-673.516427601013,-222.50778953296782,-674.39306640625,-223.99612426757812
-680.2083527632482,-230.8250451993453,-674.8526494361606,-221.72321077382568,-675.7279052734375,-223.21067810058594
-681.5269280836903,-230.0534691942286,-676.1719618317557,-220.9476981823214,-677.0466918945312,-222.43511962890625
-682.8224206051818,-229.28935717730886,-677.4779080695533,-220.1921873549826,-678.3468627929688,-221.67127990722656
-684.1588013644589,-228.50674680077577,-678.8134510169904,-219.40714570363644,-679.6825561523438,-220.88665771484375
-685.4719640016624,-227.73612864606469,-680.1300393568621,-218.6340791396763,-680.9987182617188,-220.1142120361328
-686.767473164308,-226.97091071173128,-681.4332114720663,-217.88049539323532,-682.2969360351562,-219.3524169921875
-688.0994197117781,-226.18868292319925,-682.7690910984389,-217.09440739901302,-683.6334228515625,-218.56907653808594
-689.4113981141242,-225.4199413813108,-684.0801437899802,-216.32374985819945,-684.9454345703125,-217.80010986328125
-690.741994658006,-224.63829256794315,-685.4185892035017,-215.54857281634597,-686.2796020507812,-217.0187530517578
-692.0432600517296,-223.8664456389304,-686.7230331932353,-214.78301234548806,-687.5847778320312,-216.25430297851562
-693.378933971717,-223.08006044373926,-688.0595252573299,-213.99617259710521,-688.9229736328125,-215.47067260742188
-694.702329225672,-222.29999817604366,-689.3914456683602,-213.22338595564887,-690.2515258789062,-214.6933135986328
-696.023531133125,-221.51488675373753,-690.7128384208493,-212.44507120449566,-691.5753784179688,-213.91815185546875
-697.35153985191,-220.73182581826995,-692.0422822229348,-211.66160150865977,-692.9069213867188,-213.13873291015625
-698.6691022699572,-219.95655575663952,-693.364450198659,-210.8937081883296,-694.2264404296875,-212.36639404296875
-699.9678576750335,-219.18518651473988,-694.6649637035462,-210.12590363950827,-695.5298461914062,-211.6034393310547
-701.2993611070951,-218.40015433181344,-695.9996368505239,-209.34015297941286,-696.8662719726562,-210.82168579101562
-702.6100874422681,-217.62912491407386,-697.3232434401099,-208.57104699822764,-698.1869506835938,-210.0508575439453
-703.9076752179009,-216.8602026693031,-698.625165593486,-207.80562204926926,-699.4911499023438,-209.28997802734375
-705.2343171781613,-216.08282896266599,-699.9561287623598,-207.02088334248066,-700.8251953125,-208.51295471191406
-706.5483707018842,-215.31463216881602,-701.275962770787,-206.25506662356804,-702.1434936523438,-207.74574279785156
-707.8487904533082,-214.54823989161795,-702.5739061450433,-205.49180976115153,-703.4451293945312,-206.98760986328125
-709.1763192929712,-213.7751387229677,-703.9028291815107,-204.71018193369855,-704.7769775390625,-206.2128143310547
-710.4983237539211,-213.00604421362289,-705.2149684475263,-203.93757344106174,-706.0936279296875,-205.4457244873047
-711.8009897401415,-212.24963624481532,-706.5150780958965,-203.18332647589014,-707.392578125,-204.6884002685547
-713.1390321135317,-211.46584254798003,-707.8395464424344,-202.4047432040725,-708.7208251953125,-203.91156005859375
-714.4663751688831,-210.69923649470343,-709.1443851741484,-201.63701264810388,-710.0289916992188,-203.143310546875
-715.7754633373773,-209.94294869099969,-710.4352166819584,-200.87684651984594,-711.3217163085938,-202.38185119628906
-717.111242117766,-209.16471596425097,-711.7562671469186,-200.11087463841798,-712.6387329101562,-201.60289001464844
-718.4305763161354,-208.4035371419335,-713.0560445430684,-199.34604996841458,-713.9378051757812,-200.83204650878906
-719.7696542526832,-207.6313869926018,-714.380202664724,-198.56580197323925,-715.2601318359375,-200.04592895507812
-721.0866116357818,-206.86340859249248,-715.6933312854148,-197.80393456563417,-716.5654296875,-199.26885986328125
-722.4277108286324,-206.09061163824475,-717.0247777932519,-197.02111589555983,-717.8927612304688,-198.47813415527344
-723.7542899614758,-205.32506762419706,-718.3364831922032,-196.24881220416137,-719.2010498046875,-197.6971893310547
-725.0483329878405,-204.57755932797434,-719.6401168824124,-195.49191061369854,-720.4945068359375,-196.92726135253906
-726.3619779718923,-203.80951259184766,-720.9572370158854,-194.71709311156204,-721.8071899414062,-196.14697265625
-727.6447570914598,-203.0631981185019,-722.2603006774845,-193.95105759504037,-723.1047973632812,-195.3802032470703
-728.9466022784745,-202.3052706167841,-723.5796062300554,-193.17283948469927,-724.4219360351562,-194.60614013671875
-730.1973216349248,-201.5693886719387,-724.8912490481438,-192.41181097493157,-725.7251586914062,-193.8510284423828
-731.4517163567344,-200.8346626507273,-726.2177243621952,-191.6305453103807,-727.051513671875,-193.09678649902344
-732.6683918945083,-200.11822953815454,-727.530166247806,-190.85812584999155,-728.3672485351562,-192.36671447753906
-733.882595543535,-199.39225188538296,-728.86411656083,-190.0848184093065,-729.7054443359375,-191.64517211914062
-735.0703697164322,-198.67929495954343,-730.1807478798282,-189.31234490429983,-731.0359497070312,-190.9506378173828
-736.257967048429,-197.96154968590707,-731.512373918113,-188.53061343563283,-732.3878173828125,-190.2703857421875
-737.4416649255459,-197.23361077855267,-732.8698003913872,-187.74441134303873,-733.7667236328125,-189.6060333251953
-738.5934349634701,-196.5277267657608,-734.211343603361,-186.960828847983,-735.1357421875,-188.9789581298828
-739.7429713623834,-195.82101036800782,-735.575610723549,-186.16592046602662,-736.530029296875,-188.3771514892578
-740.8988046493024,-195.0895973551778,-736.9603477409441,-185.3629608178708,-737.9483032226562,-187.80287170410156
-742.0263621423007,-194.36451743064939,-738.3423825062745,-184.5742066725151,-739.3577270507812,-187.27252197265625
-743.1885341563811,-193.629540997191,-739.7388350990158,-183.77403895733912,-740.7881469726562,-186.77183532714844
-744.3645513963854,-192.90477079709873,-741.1653834591658,-182.9631300537975,-742.2406005859375,-186.304443359375
-745.5740797694667,-192.19560028409347,-742.6140701453319,-182.15037915000772,-743.7105102539062,-185.87130737304688
-746.7570304208195,-191.51781307633576,-744.0741585035133,-181.34407110073113,-745.166748046875,-185.48728942871094
-747.9510125848125,-190.87543303070012,-745.5841375276974,-180.5338581667718,-746.640625,-185.14996337890625
-749.1671148917261,-190.2451051501866,-747.1402913525478,-179.7219183818483,-748.1304931640625,-184.86300659179688
-750.4036857288869,-189.6232566139306,-748.749401573716,-178.90252000312054,-749.6333618164062,-184.631103515625
-751.6660904854372,-189.01352777728715,-750.4209071343148,-178.08156499833305,-751.1472778320312,-184.4586639404297
-752.9677874210938,-188.41871901955352,-752.1499669642195,-177.27365226317752,-752.6690063476562,-184.3470001220703
-754.3126375448885,-187.83033782441646,-753.9424620014152,-176.4997079252896,-754.1972045898438,-184.2970733642578
-755.6887200316804,-187.2486970765182,-755.7983555558751,-175.77980780813448,-755.716796875,-184.3115997314453
-757.1008535222074,-186.69885366314034,-757.7479662477226,-175.12066279370046,-757.2295532226562,-184.39614868164062
-758.5479170797237,-186.3151267646565,-759.7986786171481,-174.4562326495305,-758.7335815429688,-184.55477905273438
-760.0159833683389,-186.15999487769898,-761.9493469862088,-173.8447936407453,-760.2310791015625,-184.7898712158203
-761.4609099970537,-186.3548205445872,-764.2033657322642,-173.36084517378785,-761.7246704101562,-185.1051025390625
-762.8142819613719,-186.90045200967023,-766.1354654078148,-174.42123204686675,-763.1884155273438,-185.49465942382812
-764.0496651511496,-187.71152045785385,-767.92309125906,-175.81580075426453,-764.6197509765625,-185.96072387695312
-765.1789800774964,-188.68115364413688,-769.5884289813381,-177.2679944337872,-766.0208740234375,-186.50204467773438
-766.1703117079793,-189.8558623222042,-771.0873499018301,-178.80958790726916,-767.3916015625,-187.11219787597656
-767.0931680575522,-191.12996243939097,-772.4350688356355,-180.44973286635917,-768.7603149414062,-187.79678344726562
-767.9343973035253,-192.45370100174918,-773.6579199753182,-182.08908168334074,-770.0980834960938,-188.5355224609375
-768.7418901597339,-193.75771271341824,-774.7936086254639,-183.68408264318572,-771.4067993164062,-189.3217315673828
-769.5218149731245,-195.04659096427233,-775.886278206335,-185.19634825001484,-772.6865234375,-190.14859008789062
-770.2633248247766,-196.3441904008869,-776.9503913423098,-186.63529376794872,-773.937255859375,-191.01004028320312
-770.9825790098732,-197.6372515679705,-777.9660255172381,-188.038162478944,-775.1578979492188,-191.8980712890625
-771.7007925095238,-198.9375654405661,-778.9655469863877,-189.42147321464202,-776.3690185546875,-192.82266235351562
-772.4767301829022,-200.26521225544275,-779.9280799918187,-190.74150166249655,-777.566650390625,-193.7596893310547
-773.3486669147522,-201.62690288286493,-780.8611800528362,-191.98634087978968,-778.7566528320312,-194.68701171875
-774.361321090625,-203.07396379611023,-781.804237969898,-193.18573895997883,-779.980712890625,-195.60836791992188
-775.4183900669622,-204.5513109200834,-782.7667649105844,-194.3454097466914,-781.2166748046875,-196.49827575683594
-776.5354719649744,-206.0470419266167,-783.7183468235212,-195.5225197027861,-782.4690551757812,-197.35301208496094
-777.756563381003,-207.49787020176305,-784.6987055149979,-196.67473706784747,-783.7405395507812,-198.16856384277344
-779.0651409229874,-208.82623785553,-785.7469384603436,-197.75979304833953,-785.030029296875,-198.9471435546875
-780.4910480518918,-210.07344790677269,-786.830795058967,-198.81583076859422,-786.341064453125,-199.68545532226562
-782.0388502202431,-211.18746008226356,-788.1219951390962,-199.53115999097068,-787.677490234375,-200.38290405273438
-783.8244599035305,-211.92338789325728,-789.5617640973661,-199.93987821753555,-789.037841796875,-201.03419494628906
-785.7894543437267,-212.411916796706,-791.0945822211305,-200.10683676534396,-790.43505859375,-201.63658142089844
-787.7837336099919,-212.61428906889842,-792.6441711273484,-200.10372768681873,-791.8370361328125,-202.18125915527344
-789.8508256842962,-212.6120562597832,-794.2090164241798,-199.97912295440233,-793.27783203125,-202.67831420898438
-791.8567185761449,-212.50786576201716,-795.7412440717766,-199.78040103540692,-794.7222290039062,-203.11915588378906
-793.8474592749399,-212.33785227712633,-797.2643975417441,-199.53759152874605,-796.2028198242188,-203.51438903808594
-795.7758226827034,-212.09135434881514,-798.7409746393834,-199.2889088846486,-797.6829223632812,-203.85719299316406
-797.647329634414,-211.77119174987152,-800.1750332316966,-199.00133528446216,-799.1561279296875,-204.1488037109375
-799.5348087269174,-211.38444251946902,-801.5864756459063,-198.64509444051978,-800.6610717773438,-204.39117431640625
-801.3742144776509,-210.97688496105437,-802.9230962822382,-198.25772497044966,-802.154052734375,-204.57298278808594
-803.1824195426683,-210.55215920412058,-804.2413387892683,-197.81588129298547,-803.6690673828125,-204.69894409179688
-804.9439524739076,-210.1282673415287,-805.5637065586171,-197.35945438445884,-805.203857421875,-204.7734375
-806.6371705923036,-209.71514544796793,-806.8393147029917,-196.91647638352643,-806.71484375,-204.79730224609375
-808.3138987969908,-209.29631594198798,-808.1084785484121,-196.45889763418455,-808.2415161132812,-204.7728729248047
-809.9390035629954,-208.87639915022396,-809.3248962339449,-195.98959304522631,-809.7400512695312,-204.7014617919922
-811.5556515320923,-208.44067261985853,-810.5345707488812,-195.51185742415078,-811.2509155273438,-204.58213806152344
-813.1646267338058,-207.98821317929617,-811.7422968814517,-195.0252793284315,-812.7725830078125,-204.41517639160156
-814.7130021474557,-207.51835405364682,-812.947222927247,-194.56249473567206,-814.2623901367188,-204.21212768554688
-816.2541820394663,-207.02974186547377,-814.1780235697097,-194.12128666215173,-815.76220703125,-203.9709014892578
-817.7899773200703,-206.52763711629214,-815.4413863643197,-193.6952983539211,-817.271484375,-203.69467163085938
-819.2791071617147,-206.025993103473,-816.7062151155147,-193.28502958413668,-818.7481079101562,-203.396484375
-820.7738515745749,-205.52100014182585,-817.9809293163293,-192.87660136898322,-820.232177734375,-203.0686798095703
-822.2752566516323,-205.01370550138657,-819.2844491367345,-192.46842784456672,-821.7266235351562,-202.71240234375
-823.7437502496726,-204.52051113347807,-820.5485147055263,-192.0609577139152,-823.1842041015625,-202.33860778808594
-825.2140563012756,-204.0205977096155,-821.8581148121929,-191.63652670505155,-824.6505737304688,-201.9412384033203
-826.6924254697852,-203.5175555609821,-823.1961072914958,-191.2013449027715,-826.1260375976562,-201.5223846435547
-828.1332959032014,-203.0181544337597,-824.5205973052189,-190.77331888991208,-827.5665893554688,-201.0973663330078
-829.5828747348684,-202.50099265744677,-825.8564477016677,-190.33682898801902,-829.0167846679688,-200.65310668945312
-831.0408068685217,-201.96229624743503,-827.2021480141932,-189.89732727412996,-830.4765014648438,-200.1886749267578
-832.5082088814928,-201.40335066735923,-828.5575903485906,-189.46094713995473,-831.9456176757812,-199.7026824951172
-833.9385604284988,-200.84126977893362,-829.8872334576072,-189.03008475349162,-833.3793334960938,-199.21090698242188
-835.3811182594708,-200.27182083536096,-831.2366509309339,-188.59462921654068,-834.82275390625,-198.6986083984375
-836.83574175472,-199.69954404994695,-832.6250463217744,-188.14367112607763,-836.27783203125,-198.1684112548828
-838.2553009181798,-199.13577973085975,-833.99422929634,-187.70148435179834,-837.6976318359375,-197.63931274414062
-839.6944867802398,-198.57937119656768,-835.3750971917547,-187.2434516272801,-839.1285400390625,-197.09408569335938
-841.148901521102,-198.01463134549348,-836.7668606622553,-186.780628822499,-840.5704345703125,-196.53164672851562
-842.5670162152068,-197.46155953894436,-838.131170680687,-186.33285216628354,-841.9734497070312,-195.972412109375
-843.9940215422079,-196.8902774703283,-839.5152586312745,-185.86519111097854,-843.3877563476562,-195.3978729248047
-845.4327057259317,-196.30933044834717,-840.916029150442,-185.38355557658375,-844.8124389648438,-194.8089141845703
-846.8323723762471,-195.7344529403303,-842.2835633011582,-184.9023659278557,-846.1991577148438,-194.22657775878906
-848.2401793237685,-195.14399902762844,-843.662720782057,-184.40222964974535,-847.5956420898438,-193.63148498535156
-849.6594791328238,-194.54192753448325,-845.0589046942475,-183.89190244413822,-849.0034790039062,-193.02333068847656
-851.0878582376725,-193.93088888911137,-846.4510377134484,-183.36333097925856,-850.4174194335938,-192.40292358398438
-852.4723316880016,-193.32060601308316,-847.8050397617184,-182.83864040791158,-851.7913208007812,-191.79116821289062
-853.8661018041595,-192.70458993342984,-849.1550041140854,-182.3033963727275,-853.1696166992188,-191.16688537597656
-855.2687698159459,-192.0735017822121,-850.5233999695125,-181.75711558319932,-854.5579833984375,-190.52825927734375
-856.6801430944065,-191.43178418388132,-851.8803952530386,-181.19004817565127,-855.9508056640625,-189.87551879882812
-858.0972702897283,-190.7728374205475,-853.2463910117987,-180.60421332409226,-857.3506469726562,-189.20773315429688
-859.4702695715997,-190.12990703839142,-854.5630160561117,-180.0281995136851,-858.703125,-188.55072021484375
-860.8497377431082,-189.47869912566787,-855.8951918892435,-179.44282229955806,-860.0607299804688,-187.8804931640625
-862.2230421996895,-188.79523361075252,-857.2420042170631,-178.8371692197139,-861.42431640625,-187.19842529296875
-863.6551697178493,-188.20870988158597,-858.6038500726552,-178.2248989916619,-862.7935180664062,-186.50567626953125
-865.0677790873303,-187.56054976050964,-859.9797025104077,-177.608521494397,-864.1689453125,-185.80247497558594
-866.4646401219911,-186.85656265230426,-861.3553186371829,-176.98233889337712,-865.549560546875,-185.0880889892578
-867.7780162654044,-186.10197006657626,-862.6829459256224,-176.37098529496762,-866.8818969726562,-184.39048767089844
-869.1567776354691,-185.44978847770162,-864.0149264767717,-175.75843626474295,-868.218505859375,-183.68133544921875
-870.532919210619,-184.77105462815726,-865.345044517792,-175.12996872321253,-869.5585327148438,-182.96026611328125
-871.9089402293865,-184.06915959072663,-866.6734014984995,-174.49087696886525,-870.9015502929688,-182.22616577148438
-873.2861396224569,-183.35240341938487,-868.0083831591829,-173.8379212936994,-872.247314453125,-181.4796600341797
-874.668699279563,-182.6280208451342,-869.3516350598654,-173.17750597741264,-873.5957641601562,-180.7209930419922
-876.0556765468876,-181.89845626269687,-870.7080348716831,-172.50150560546072,-874.94775390625,-179.95159912109375
